genotype,treatment,mean,var,color,entropy,resid_entropy,ev,hell_ev,en_r1,en_r2,resid_en_r1,resid_en_r2,MV,hell_rep,MI_rep,mean_r1,mean_r2,var_r1,var_r2,perm.pval_rep
dgrp26,NA,0.29330076995903,0.0192135126703193,black,-0.542837477116957,2.07199086071802,0.739428497792451,0.0481096295622342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp385,shock,0.289713862851505,0.0277224557851623,gold,-0.457411926929917,2.06395624755252,NA,NA,-0.360338633003278,-0.524297866380414,1.6313454208086,1.89468911715399,3.94254043997608,0.020482196238458,0.568362038256347,0.299988615232819,0.281365626541687,0.0352680419962176,0.0233683168175811,0.764522072459002
dgrp385,noShock,0.308608781450419,0.00630071031866462,darkgray,-1.06505115385054,2.15874405676816,NA,NA,-1.27297682625466,-0.977532237822608,2.08376603748565,2.21106887114461,0.273784472148044,0.0682500113467557,0.145551583016185,0.282420654497616,0.334796908403223,0.00454847139091525,0.00703338999782681,0.0707543933613132
dgrp385,NA,0.299321448579766,0.016624376951441,black,-0.662153828003764,2.09305124399039,0.368524328497724,0.147961195449723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp395,shock,0.179668499524162,0.0196556652077053,gold,-0.781131222696514,1.79698221852804,NA,NA,-1.10107768703394,-0.740370478443891,1.40032657623119,1.90853528164356,2.46767546414675,0.153965838928237,0.831776616671934,0.148752247012795,0.210584752035529,0.0227312446720748,0.0160333822407205,0.24326340021012
dgrp395,noShock,0.329101899827288,0.0123265100802072,darkgray,-0.715792661818353,1.97964984524449,NA,NA,-0.831569877884023,-0.635625872414478,1.89036277533887,2.04493117484959,1.46803278213079,0.0319069011512381,0.725336481385711,0.327689365901801,0.33071622431356,0.0102459167003565,0.0156701256290425,0.940615387260238
dgrp395,NA,0.256961637611986,0.0212557314628387,black,-0.540196130203315,2.13707281081004,2.00657609178638,0.20988626558241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp517,shock,0.250740186294079,0.0092216733309026,gold,-0.89054901689014,2.11022686242943,NA,NA,-0.83258607878551,-0.902518104224024,1.96869320850494,1.99134641341099,1.58201947447461,0.017972806605794,0.482057416520813,0.246207584830339,0.255272787757818,0.0104913515569375,0.0085666621798699,0.796001413530779
dgrp517,noShock,0.266375582168995,0.00671068530111182,darkgray,-1.0420381096475,1.96548242397831,NA,NA,-1.07568041634252,-1.11013530661568,2.08376603748565,1.80189240065887,3.85409916018551,0.0846467746867874,0.336505833504629,0.241708250166334,0.291042914171657,0.00632334175627455,0.00627348365003668,0.0990864143892416
dgrp517,NA,0.258557884231537,0.00789331159984575,black,-0.947088740487035,2.10606504165584,1.51447957356924,0.037664181073198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp551,shock,0.301634719110447,0.0111477842158189,gold,-0.86701090967906,2.04657544559995,NA,NA,-0.801541595897135,-0.859584811840434,1.97018144002608,1.808045719584,1.46062323363374,0.0146341928800845,0.620686852632802,0.289679576087343,0.312095469255663,0.011956136279517,0.0109402785134385,0.561827108684071
dgrp551,noShock,0.267504771388267,0.00566317637064585,darkgray,-1.14517226590559,2.13899506967461,NA,NA,-1.10877354565123,-1.17683645212926,2.08376603748565,1.99134641341099,1.25507639013737,0.0294391205679089,0.561439891352152,0.253713384781346,0.281296157995187,0.00577465635435284,0.00554863253225312,0.315484690531592
dgrp551,NA,0.284569745249357,0.00855916367763152,black,-0.965905557856691,2.00774776195126,0.556706645598535,0.0562072656118915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp559,shock,0.326445599274107,0.0219807832229496,gold,-0.732177128315686,1.7783357935276,NA,NA,-0.531365937582925,-0.846016384809563,1.83642238675416,1.59342423717389,1.0927193083504,0.0370254961219747,0.943348392329039,0.337547946052957,0.313757202955421,0.0234871407239982,0.0216084210250493,0.661038351654008
dgrp559,noShock,0.290303555225604,0.0123631505652228,darkgray,-0.847159118457433,1.94186241784769,NA,NA,-1.09301048750109,-0.799299129260518,1.71526322790281,1.87116041423181,1.25975154064426,0.0751191421944324,0.568362038256347,0.278419636228656,0.303885176936402,0.0120533161236687,0.0132991952129754,0.531430869736992
dgrp559,NA,0.308374577249856,0.0172130133911366,black,-0.784354263201169,1.79331780583343,0.754309817417702,0.0356606084832517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dgrp732,shock,0.245140911445287,0.0189273048003456,gold,-0.625524517897369,2.04352626090402,NA,NA,-0.596795845625395,-0.648636451794932,1.77823330579971,1.99279814410984,1.02686084536401,0.0154956914533281,0.613764705728606,0.234718617998598,0.253609024870722,0.01904222513239,0.0199265583394844,0.713074233576917
dgrp732,noShock,0.299782483788886,0.0136420969411983,darkgray,-0.720590487448196,2.10083767656433,NA,NA,-0.850801304211573,-0.582941371844945,1.96869320850494,2.08376603748565,0.940965775802321,0.0340442858242592,0.475135269616618,0.297972584749241,0.301592382828532,0.0110426465035453,0.0172089634435074,0.932361602434577
dgrp732,NA,0.27292476178949,0.0167174446636699,black,-0.65135201769682,2.182352780914,0.114801129159946,0.0417988098842914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
