genotype,shocked,trackid,learningscore
dgrp805,true,12,0.031305102276209223
dgrp805,true,13,0.033437675850522264
dgrp805,true,14,0.03479631223353441
dgrp805,true,15,0.07364284008835173
dgrp805,true,16,0.004832961607891428
dgrp805,true,41,0.0045489280400527465
dgrp805,true,42,0.024115003554349895
dgrp805,true,43,0.009051764187658101
dgrp805,true,44,0.0233878813136342
dgrp805,true,45,0.012138636644687811
dgrp805,true,46,0.009776508155380087
dgrp805,true,47,0.01717060800278114
dgrp805,true,48,0.030814001901454058
dgrp805,true,9,0.028845669763676224
dgrp808,false,17,0.01683430708663558
dgrp808,false,18,0.027494159154153486
dgrp808,false,19,0.01642781918173289
dgrp808,false,20,0.03157103906451578
dgrp808,false,21,0.037376912818872704
dgrp808,false,22,0.05620398845269278
dgrp808,false,23,0.017490212279633655
dgrp808,false,24,0.010389056193124468
dgrp808,false,49,0.006042353199132766
dgrp808,false,50,0.06529952412293
dgrp808,false,51,0.0027298587089848447
dgrp808,false,52,0.05092233641646873
dgrp808,false,53,0.0020612297823370263
dgrp808,false,54,0.02538235947864001
dgrp808,false,55,0.026114934345482538
dgrp808,false,56,0.047768125388437166
dgrp808,false,25,0.003963458303947398
dgrp808,false,26,0.08286559147358766
dgrp808,false,27,0.014014597699865294
dgrp808,false,28,0.02693619317392068
dgrp808,false,29,0.016125443348997626
dgrp808,false,30,0.017875148479406716
dgrp808,false,31,0.03894687432740307
dgrp808,false,32,0.008506672345112348
dgrp808,false,57,0.0603632523970668
dgrp808,false,58,0.0484077302589625
dgrp808,false,59,0.023581652875455467
dgrp808,false,60,0.001760900410396199
dgrp808,false,61,0.05678930519244413
dgrp808,false,62,0.02306433084087331
dgrp808,false,63,0.006311593709231622
dgrp808,false,64,0.018976093216136525
dgrp808,true,1,0.01297342049999095
dgrp808,true,2,0.002725294758014335
dgrp808,true,3,0.04492724458023126
dgrp808,true,33,0.005104478372324334
dgrp808,true,34,0.0006087618063403688
dgrp808,true,35,0.012120890714874238
dgrp808,true,36,0.004792013845044463
dgrp808,true,37,0.009690934135869245
dgrp808,true,38,0.004313293859895012
dgrp808,true,39,0.012805846819846589
dgrp808,true,4,0.009988267623901231
dgrp808,true,40,0.10437300938497987
dgrp808,true,5,0.006237073737676624
dgrp808,true,6,0.018543146248897635
dgrp808,true,7,0.030812511355569144
dgrp808,true,8,0.021124035420034576
dgrp808,true,10,0.004582348528472224
dgrp808,true,11,0.0035500716740032023
dgrp808,true,12,0.01250992995528713
dgrp808,true,13,0.013590174863664956
dgrp808,true,14,0.0038519786128070888
dgrp808,true,15,0.03754812209175892
dgrp808,true,16,0.01161821293958576
dgrp808,true,41,0.3192973718055735
dgrp808,true,42,0.04410827880825283
dgrp808,true,43,0.008817448783480869
dgrp808,true,44,0.01420609481171542
dgrp808,true,45,0.010131307228058328
dgrp808,true,46,0.04003394724472631
dgrp808,true,47,0.002356085580902334
dgrp808,true,48,0.028146511859511697
dgrp808,true,9,0.019579568333838865
dgrp818,false,17,0.057946961457108315
dgrp818,false,18,0.005689958872903161
dgrp818,false,19,0.010073938941641769
dgrp818,false,20,0.04781549062631357
dgrp818,false,21,0.013261854710864523
dgrp818,false,22,0.01868407074680012
dgrp818,false,23,0.01907915171699681
dgrp818,false,24,0.014815173820373673
dgrp818,false,49,0.01911351955155377
dgrp818,false,50,0.04060695004339418
dgrp818,false,51,0.023328552355255827
dgrp818,false,52,0.04485312161513766
dgrp818,false,53,0.012185670729897652
dgrp818,false,54,0.041680528760852875
dgrp818,false,55,0.04710416933019934
dgrp818,false,56,0.020072101971934125
dgrp818,false,25,0.007988767267463809
dgrp818,false,26,0.01633188346087408
dgrp818,false,27,0.008737536991462819
dgrp818,false,28,0.037871572045334756
dgrp818,false,29,0.032354416078705595
dgrp818,false,30,0.03387428616511687
dgrp818,false,31,0.03524059341004515
dgrp818,false,32,0.015797162069049464
dgrp818,false,57,0.017396337056796107
dgrp818,false,58,0.026766767854094542
dgrp818,false,59,0.006872252637463355
dgrp818,false,60,0.017273407027032422
dgrp818,false,61,0.024753826008684393
dgrp818,false,62,0.018656667827838286
dgrp818,false,63,0.03569977933470281
dgrp818,false,64,0.03399773444264881
dgrp818,true,1,0.02783666849998087
dgrp818,true,2,0.0048141394837110385
dgrp818,true,3,0.00131181798163868
dgrp818,true,33,0.004879140252705194
dgrp818,true,34,0.0007484971396982121
dgrp818,true,35,0.0032434019165688277
dgrp818,true,36,0.013268922340474859
dgrp818,true,37,0.006809181850532198
dgrp818,true,38,0.002765543207520177
dgrp818,true,39,0.011441037929784237
dgrp818,true,4,0.003849290524957083
dgrp818,true,40,0.0026616835376692682
dgrp818,true,5,0.006383191542744859
dgrp818,true,6,0.004639917184253328
dgrp818,true,7,0.002367456687934477
dgrp818,true,8,0.0020475257513841716
dgrp818,true,10,0.024091264067612334
dgrp818,true,11,0.002756634639684119
dgrp818,true,12,0.014446058094981173
dgrp818,true,13,0.004420333233751461
dgrp818,true,14,0.0028922172419871273
dgrp818,true,15,0.0054704618656203075
dgrp818,true,16,0.016113275485815703
dgrp818,true,41,0.0008711464367962551
dgrp818,true,42,0.00025659795383903283
dgrp818,true,43,0.015179415956298598
dgrp818,true,44,0.0009681378453904044
dgrp818,true,45,0.011600622645736747
dgrp818,true,46,0.054246132662340296
dgrp818,true,47,0.002059345813358149
dgrp818,true,48,0.003254069657643688
dgrp818,true,9,0.08093595983746715
dgrp820,false,17,0.02371361946663328
dgrp820,false,18,0.01770563031601921
dgrp820,false,19,0.030986383057398675
dgrp820,false,20,0.0073298845773665244
dgrp820,false,21,0.0005074680469976667
dgrp820,false,22,0.03234422384681815
dgrp820,false,23,0.06490563396457999
dgrp820,false,24,0.05780143865250287
dgrp820,false,49,0.006958247806241574
dgrp820,false,50,0.012376870138867624
dgrp820,false,51,0.012195815371471713
dgrp820,false,52,0.04339412932811254
dgrp820,false,53,0.01998274106504258
dgrp820,false,54,0.008885529369057094
dgrp820,false,55,0.014185405186271205
dgrp820,false,56,0.010708649518445967
dgrp820,false,25,0.009666494178587531
dgrp820,false,26,0.012886038962605817
dgrp820,false,27,0.005484870083517085
dgrp820,false,28,0.05498445650923167
dgrp820,false,29,0.033359453635316755
dgrp820,false,30,0.04335861698244051
dgrp820,false,31,0.017125687478232926
dgrp820,false,32,0.04551768998542727
dgrp820,false,57,0.021739048489492235
dgrp820,false,58,0.013585674046540458
dgrp820,false,59,0.0482030678622849
dgrp820,false,60,0.039044931054225185
dgrp820,false,61,0.01784512640450764
dgrp820,false,62,0.020851121672257333
dgrp820,false,63,0.015515077853549913
dgrp820,false,64,0.010579182212874683
dgrp820,true,1,0.0034743357421971044
dgrp820,true,2,0.010375960352776742
dgrp820,true,3,0.06594591953199824
dgrp820,true,33,0.024254161609577052
dgrp820,true,34,0.0015357408550338292
dgrp820,true,35,0.009854704231774841
dgrp820,true,36,0.016636785740946597
dgrp820,true,37,0.02953639485873738
dgrp820,true,38,0.021030430040826914
dgrp820,true,39,0.015896807900110277
dgrp820,true,4,0.0054807219626860915
dgrp820,true,40,0.026593582472547228
dgrp820,true,5,0.0018652898081676084
dgrp820,true,6,0.0203558409384563
dgrp820,true,7,0.03933737699996481
dgrp820,true,8,0.01540452274167825
dgrp820,true,10,0.038592378304143
dgrp820,true,11,0.04356632191961529
dgrp820,true,12,0.026658250602787814
dgrp820,true,13,0.03053418280999795
dgrp820,true,14,0.014943204211690514
dgrp820,true,15,0.010558892028016936
dgrp820,true,16,0.03087259268166248
dgrp820,true,41,0.040352994371083195
dgrp820,true,42,0.012377990187281862
dgrp820,true,43,0.06008324357195169
dgrp820,true,45,0.045438083870621204
dgrp820,true,46,0.034225118263665893
dgrp820,true,47,0.010793777280070471
dgrp820,true,48,0.028541796445892165
dgrp820,true,9,0.09274520132057681
dgrp821,false,33,0.009378911385710231
dgrp821,false,34,0.005549219090351304
dgrp821,false,35,0.02033709908748499
dgrp821,false,36,0.013534027149906341
dgrp821,false,37,0.02259404160263387
dgrp821,false,38,0.008380313996253913
dgrp821,false,39,0.03918122124837781
dgrp821,false,40,0.008633089209106881
dgrp821,false,49,0.07063052142795917
dgrp821,false,50,0.011454968158774809
dgrp821,false,51,0.046558886788268916
dgrp821,false,52,0.017695345737267887
dgrp821,false,53,0.0034491652266984696
dgrp821,false,54,0.019358983638297966
dgrp821,false,55,0.016994180705856954
dgrp821,false,56,0.03297544592667678
dgrp821,false,41,0.005601996511631763
dgrp821,false,42,0.05166414188840754
dgrp821,false,43,0.03386611283672111
dgrp821,false,44,0.038496001954915426
dgrp821,false,45,0.025832316772146563
dgrp821,false,46,0.01406061859865057
dgrp821,false,47,0.02342092220146222
dgrp821,false,48,0.033941095751382905
dgrp821,false,57,0.012715820704058967
dgrp821,false,58,0.007938305527443457
dgrp821,false,59,0.03642265458309207
dgrp821,false,60,0.02890796741087906
dgrp821,false,61,0.051150022630798486
dgrp821,false,62,0.005742233264949659
dgrp821,false,63,0.04662816055168453
dgrp821,false,64,0.026831598927894135
dgrp821,true,1,0.012876952072414821
dgrp821,true,17,0.004861164213662339
dgrp821,true,18,0.05109035055703298
dgrp821,true,19,0.02325003472451148
dgrp821,true,2,0.0076950314087538
dgrp821,true,20,0.010853424502111103
dgrp821,true,21,0.011648823386159801
dgrp821,true,22,0.2538651182216577
dgrp821,true,23,0.006457117037676513
dgrp821,true,24,0.011514628773131724
dgrp821,true,3,0.01124625451681971
dgrp821,true,4,0.02041594022839574
dgrp821,true,5,0.001020737738521238
dgrp821,true,6,0.010053251935133206
dgrp821,true,7,0.0055188665262265735
dgrp821,true,8,0.013081334995910215
dgrp821,true,10,0.06027155549538313
dgrp821,true,11,0.018766186074910346
dgrp821,true,12,0.024024908258908684
dgrp821,true,13,0.023191512744824783
dgrp821,true,14,0.010337385136994726
dgrp821,true,15,0.010160437691017293
dgrp821,true,16,0.007176099149677512
dgrp821,true,25,0.02278152334634978
dgrp821,true,26,0.004794668174418093
dgrp821,true,27,0.007681208439211412
dgrp821,true,28,0.016136870573678908
dgrp821,true,29,0.00864204163205165
dgrp821,true,30,0.022829997532228863
dgrp821,true,31,0.014183848114118602
dgrp821,true,32,0.057286217050124044
dgrp821,true,9,0.01751429064909088
dgrp822,false,17,0.006374917630167787
dgrp822,false,18,0.020485486142475473
dgrp822,false,19,0.04625667613379722
dgrp822,false,20,0.018488461532976508
dgrp822,false,21,0.021838828162819846
dgrp822,false,22,0.024723959385281796
dgrp822,false,23,0.023390088811277798
dgrp822,false,24,0.02857370790680888
dgrp822,false,49,0.032370914108814985
dgrp822,false,50,0.06979139324590161
dgrp822,false,51,0.04738988334760616
dgrp822,false,52,0.05169183028392632
dgrp822,false,53,0.03226359392130823
dgrp822,false,54,0.030386518223294023
dgrp822,false,55,0.016380496648936843
dgrp822,false,56,0.008168095345126497
dgrp822,false,25,0.00886587227374519
dgrp822,false,26,0.024220630000010596
dgrp822,false,27,0.00999591118073026
dgrp822,false,28,0.021479735310398596
dgrp822,false,29,0.002402973935561048
dgrp822,false,30,0.017733121474826363
dgrp822,false,31,0.00697021452519736
dgrp822,false,32,0.007244517625322577
dgrp822,false,57,0.010631391335865187
dgrp822,false,58,0.021069934545141694
dgrp822,false,59,0.02275214287285318
dgrp822,false,60,0.060865889000309925
dgrp822,false,61,0.0071506022960836635
dgrp822,false,62,0.016666958959441036
dgrp822,false,63,0.015283706418953935
dgrp822,false,64,0.019214525860612175
dgrp822,true,1,0.01473394942113676
dgrp822,true,2,0.0018365973351717746
dgrp822,true,3,0.10515310144173842
dgrp822,true,33,0.024246330675374628
dgrp822,true,34,0.027374892195246386
dgrp822,true,35,0.0037129129749504386
dgrp822,true,36,0.025423187872572917
dgrp822,true,37,0.10346395750940254
dgrp822,true,38,0.02209282782430136
dgrp822,true,39,0.0186711973124275
dgrp822,true,4,0.017560751227361504
dgrp822,true,40,0.11375441062839517
dgrp822,true,5,0.02675839473472688
dgrp822,true,6,0.027744682609756544
dgrp822,true,7,0.06498587933767216
dgrp822,true,8,0.040790433134235554
dgrp822,true,10,0.006199609816747997
dgrp822,true,11,0.04116024286392392
dgrp822,true,12,0.05707311486664601
dgrp822,true,13,0.010427534408457756
dgrp822,true,14,0.06618967740092427
dgrp822,true,15,0.019215418575536186
dgrp822,true,16,0.11880405663195762
dgrp822,true,41,0.122873557024552
dgrp822,true,42,0.029548854135946045
dgrp822,true,43,0.044893733670682834
dgrp822,true,44,0.09321300352313525
dgrp822,true,45,0.03145442176320837
dgrp822,true,46,0.14038163697840605
dgrp822,true,47,0.009961013407180974
dgrp822,true,48,0.04088088334411183
dgrp822,true,9,0.057361567174841754
dgrp850,false,17,0.013716952226014961
dgrp850,false,18,0.05139852261653205
dgrp850,false,19,0.018314328829784676
dgrp850,false,20,0.06371144786840294
dgrp850,false,21,0.021240733320165517
dgrp850,false,22,0.010109224802099664
dgrp850,false,23,0.0038018996250159254
dgrp850,false,24,0.035390367356195385
dgrp850,false,49,0.00901875813257455
dgrp850,false,50,0.023075489365567525
dgrp850,false,51,0.04103032477277757
dgrp850,false,52,0.014282080030209782
dgrp850,false,53,0.009306203113679606
dgrp850,false,54,0.016777524289654677
dgrp850,false,55,0.0178149905927594
dgrp850,false,56,0.008468373630337173
dgrp850,false,25,0.011279194216211569
dgrp850,false,26,0.04827217432168074
dgrp850,false,27,0.013389807008154092
dgrp850,false,28,0.01990622713997975
dgrp850,false,29,0.004414584738561433
dgrp850,false,30,0.02269195979399949
dgrp850,false,31,0.04748333926186163
dgrp850,false,32,0.06486015078063587
dgrp850,false,57,0.01216958182364064
dgrp850,false,58,0.03528469713896773
dgrp850,false,59,0.0029418483638810333
dgrp850,false,60,0.0008019218257334371
dgrp850,false,61,0.0049442036789653365
dgrp850,false,62,0.0062296958281556625
dgrp850,false,63,0.017182222923296187
dgrp850,false,64,0.015224315557501672
dgrp850,true,1,0.027059129693958323
dgrp850,true,2,0.010029788041722415
dgrp850,true,3,0.061219422071248836
dgrp850,true,33,0.007852099154995407
dgrp850,true,34,0.0015309226701924472
dgrp850,true,35,0.02849253503117047
dgrp850,true,36,0.005723493070069807
dgrp850,true,37,0.003901742584161927
dgrp850,true,38,0.033413358403238586
dgrp850,true,39,0.023648731570865333
dgrp850,true,4,0.04859805347495036
dgrp850,true,40,0.024792393889128322
dgrp850,true,5,0.011826797673722939
dgrp850,true,6,0.0031373964282572775
dgrp850,true,7,0.009885970996813154
dgrp850,true,8,0.008262312051389498
dgrp850,true,10,0.016874335657687783
dgrp850,true,11,0.005360250589348331
dgrp850,true,12,0.012730492063217497
dgrp850,true,13,0.0029220333534913656
dgrp850,true,14,0.04325763277874098
dgrp850,true,15,0.03218579101192934
dgrp850,true,16,0.0029808676445503557
dgrp850,true,41,0.050662240391486285
dgrp850,true,42,0.015482218362219774
dgrp850,true,43,0.06575515223664605
dgrp850,true,44,0.01146278452065072
dgrp850,true,45,0.05851542919335517
dgrp850,true,46,0.003889862920587933
dgrp850,true,47,0.02101782958446302
dgrp850,true,48,0.06507428511677196
dgrp850,true,9,0.027473607635277036
dgrp853,false,17,0.03056199615871072
dgrp853,false,18,0.01122929444541479
dgrp853,false,19,0.004123641837501357
dgrp853,false,20,0.0621662344933894
dgrp853,false,21,0.018300732689592814
dgrp853,false,22,0.021046496346300847
dgrp853,false,23,0.01698700487590485
dgrp853,false,24,0.007400114344101205
dgrp853,false,49,0.0005651782112231496
dgrp853,false,50,0.0041053474398205225
dgrp853,false,51,0.016837948558111687
dgrp853,false,52,0.019052724175258107
dgrp853,false,53,0.024117897262118687
dgrp853,false,54,0.027356154831515406
dgrp853,false,55,0.01708544628823519
dgrp853,false,56,0.017503618076882194
dgrp853,false,25,0.007644635559115653
dgrp853,false,26,0.07270491823568875
dgrp853,false,27,0.019028742067955184
dgrp853,false,28,0.05824559420237893
dgrp853,false,29,0.013917736821207949
dgrp853,false,30,0.00446983075475621
dgrp853,false,31,0.0018000316472556732
dgrp853,false,32,0.07740873747998225
dgrp853,false,57,0.0009095908249516504
dgrp853,false,58,0.005324885944613916
dgrp853,false,59,0.026100689037721087
dgrp853,false,60,0.005292019821578786
dgrp853,false,61,0.021617143552461027
dgrp853,false,62,0.0018628028593696
dgrp853,false,63,0.035951418414573166
dgrp853,false,64,0.029178209559832552
dgrp853,true,1,0.014391903051897581
dgrp853,true,2,0.00743651343927243
dgrp853,true,3,0.023328602966798645
dgrp853,true,33,0.01061534107430695
dgrp853,true,34,0.001256149838962245
dgrp853,true,35,0.0008648303525553847
dgrp853,true,36,0.013480380306771345
dgrp853,true,37,0.010530286099690395
dgrp853,true,38,0.008865807827523331
dgrp853,true,39,0.0034375987310160394
dgrp853,true,4,0.01668590694873967
dgrp853,true,40,0.023208226534601806
dgrp853,true,5,0.035992468082505946
dgrp853,true,6,0.00924712604881281
dgrp853,true,7,0.05170460352009704
dgrp853,true,8,0.0028605349287056936
dgrp853,true,10,0.013487253609658217
dgrp853,true,11,0.0186215941938338
dgrp853,true,12,0.0015927394847639609
dgrp853,true,13,0.010719030060649032
dgrp853,true,14,0.01318613007756414
dgrp853,true,15,0.040265755280672194
dgrp853,true,16,0.026381608269742396
dgrp853,true,41,0.004381540560652292
dgrp853,true,42,0.023616287763587346
dgrp853,true,43,0.009680394467580178
dgrp853,true,44,0.010225945598291819
dgrp853,true,45,0.03002742757706897
dgrp853,true,46,0.055386618725846104
dgrp853,true,47,0.029264197310083423
dgrp853,true,48,0.02403998956587658
dgrp853,true,9,0.02110236812214311
dgrp855,false,17,0.03701042558005779
dgrp855,false,18,0.007473493859792957
dgrp855,false,19,0.04600829402212331
dgrp855,false,20,0.016814980650565775
dgrp855,false,21,0.03251463968352805
dgrp855,false,22,0.011779903190270197
dgrp855,false,23,0.006096041669864688
dgrp855,false,24,0.003862896557454948
dgrp855,false,49,0.004140016837915095
dgrp855,false,50,0.021280970206204508
dgrp855,false,51,0.009596720434920214
dgrp855,false,52,0.03458563927214431
dgrp855,false,53,0.01668965981539436
dgrp855,false,54,0.016847387683271542
dgrp855,false,55,0.025648967475911583
dgrp855,false,56,0.012823644709138632
dgrp855,false,25,0.004154515064267145
dgrp855,false,26,0.021645035066525098
dgrp855,false,27,0.014038720092738571
dgrp855,false,28,0.024776429316413384
dgrp855,false,29,0.006786685008028731
dgrp855,false,30,0.013431131757750875
dgrp855,false,31,0.0018588069825838105
dgrp855,false,32,0.039511980732019475
dgrp855,false,57,0.0032671897166406394
dgrp855,false,58,0.0110867707600604
dgrp855,false,59,0.004338750835638977
dgrp855,false,60,0.030096239682822906
dgrp855,false,61,0.004523760882202771
dgrp855,false,62,0.001659202494191686
dgrp855,false,63,0.0035353985465326476
dgrp855,false,64,0.0036614791963772153
dgrp855,true,1,0.005931073640599277
dgrp855,true,3,0.0640045814385912
dgrp855,true,33,0.0025096665763253423
dgrp855,true,34,0.005789387737262203
dgrp855,true,35,0.006425675396657726
dgrp855,true,36,0.010746285886074791
dgrp855,true,37,0.030601559059760308
dgrp855,true,38,0.019573265964203584
dgrp855,true,39,0.020929605279547514
dgrp855,true,4,0.0020934572414733343
dgrp855,true,40,0.039752605222872356
dgrp855,true,5,0.010594614191126311
dgrp855,true,6,0.0070622707307688715
dgrp855,true,7,0.026219089213612573
dgrp855,true,8,0.00824240755751654
dgrp855,true,10,0.025767197880762094
dgrp855,true,11,0.005629701637689
dgrp855,true,12,0.01704702788557247
dgrp855,true,13,0.004260059532698257
dgrp855,true,14,0.0008136122265173518
dgrp855,true,15,0.138743302976689
dgrp855,true,16,0.054842832907784106
dgrp855,true,41,0.015515067642281694
dgrp855,true,42,0.0014745683538099075
dgrp855,true,43,0.003397805767605566
dgrp855,true,44,0.023039839666107953
dgrp855,true,45,0.02820399962879558
dgrp855,true,46,0.0007719393426829091
dgrp855,true,47,0.017571579183543212
dgrp855,true,48,0.0735471270699469
dgrp855,true,9,0.018793294781463465
dgrp859,false,17,0.0003341810419892899
dgrp859,false,18,0.002110297226606106
dgrp859,false,19,0.006754099181405293
dgrp859,false,21,0.03357285891702702
dgrp859,false,22,0.026795553411723905
dgrp859,false,23,0.0013153573566598575
dgrp859,false,24,0.019744848622670397
dgrp859,false,49,0.012265117976321238
dgrp859,false,50,0.018369218397741444
dgrp859,false,51,0.008146196016825008
dgrp859,false,52,0.013929752403654072
dgrp859,false,53,0.011739630889159358
dgrp859,false,54,0.02232927391277481
dgrp859,false,55,0.04392802776167831
dgrp859,false,56,0.06872366723098008
dgrp859,false,25,0.003703205585150998
dgrp859,false,26,0.006000322846232031
dgrp859,false,27,0.0320511319269568
dgrp859,false,28,0.02053795873341882
dgrp859,false,29,0.06419686939022831
dgrp859,false,30,0.05314566138937116
dgrp859,false,31,0.00828323685599705
dgrp859,false,32,0.008575838555508947
dgrp859,false,57,0.008508783745518778
dgrp859,false,58,0.006112541739392491
dgrp859,false,59,0.006120771545363307
dgrp859,false,60,0.0891895111380478
dgrp859,false,61,0.0042690203767621615
dgrp859,false,62,0.007088764081659371
dgrp859,false,63,0.019656290698101708
dgrp859,false,64,0.01875390450954373
dgrp859,true,1,0.008624324056107552
dgrp859,true,3,0.0020375065483971555
dgrp859,true,33,0.0035440665146069805
dgrp859,true,34,0.009687250858368607
dgrp859,true,35,0.00574695258788635
dgrp859,true,36,0.0033184713953909317
dgrp859,true,37,0.018452366291292127
dgrp859,true,38,0.00565226862198534
dgrp859,true,39,0.023311221858280162
dgrp859,true,4,0.01676017300004512
dgrp859,true,40,0.023479406164641836
dgrp859,true,5,0.0032462443391086393
dgrp859,true,6,0.019026545452998533
dgrp859,true,7,0.0013009993059094616
dgrp859,true,11,0.0040788365044876485
dgrp859,true,12,0.0036584265623024748
dgrp859,true,13,0.0171825391265385
dgrp859,true,14,0.05789208198120388
dgrp859,true,15,0.07696495127105185
dgrp859,true,16,0.00481401947917609
dgrp859,true,41,0.0022138003559864228
dgrp859,true,42,0.0032468244882451203
dgrp859,true,43,0.023688962480253928
dgrp859,true,44,0.05671829332889797
dgrp859,true,45,0.05446899168140962
dgrp859,true,46,0.057363853588679375
dgrp859,true,47,0.03893018256038197
dgrp859,true,48,0.03513003291331082
dgrp859,true,9,0.009490465846170665
dgrp861,false,33,0.00493799636806333
dgrp861,false,34,0.005308314651050666
dgrp861,false,35,0.024908188321474595
dgrp861,false,36,0.05278399088406721
dgrp861,false,37,0.017325354392471848
dgrp861,false,38,0.07576888814276037
dgrp861,false,39,0.009608427211533627
dgrp861,false,40,0.011495564330480906
dgrp861,false,49,0.03891397183613232
dgrp861,false,50,0.011104397765802493
dgrp861,false,51,0.023534020001932998
dgrp861,false,52,0.021762740363148958
dgrp861,false,53,0.009738163267353994
dgrp861,false,54,0.0035666486784259044
dgrp861,false,55,0.020299033678007283
dgrp861,false,56,0.0006465196404549234
dgrp861,false,41,0.021350498508894034
dgrp861,false,42,0.01001632582952891
dgrp861,false,43,0.012804418475673374
dgrp861,false,44,0.013030979438539175
dgrp861,false,45,0.08098924915939237
dgrp861,false,46,0.02845268156114042
dgrp861,false,47,0.021853417367794004
dgrp861,false,48,0.015366978510548801
dgrp861,false,57,0.007362344560529588
dgrp861,false,58,0.0007321572679083455
dgrp861,false,59,0.008631534162877652
dgrp861,false,60,0.0005543559858067759
dgrp861,false,61,0.012872749395559574
dgrp861,false,62,0.014124964426520753
dgrp861,false,63,0.009776314011527953
dgrp861,false,64,0.0002342783788103764
dgrp861,true,1,0.0014973236616063201
dgrp861,true,17,0.001105399504337079
dgrp861,true,18,0.0031991705554647587
dgrp861,true,19,0.013776428408365654
dgrp861,true,2,0.005662504944735497
dgrp861,true,20,0.010674200574991272
dgrp861,true,21,0.0010290363924668477
dgrp861,true,22,0.02687231061962242
dgrp861,true,23,0.015589525421424222
dgrp861,true,24,0.016147358923642552
dgrp861,true,3,0.007838825104592356
dgrp861,true,4,0.007826070033220528
dgrp861,true,5,0.0017931894021298578
dgrp861,true,6,0.003340763979340189
dgrp861,true,7,0.0017967697100303714
dgrp861,true,8,0.005799386399369055
dgrp861,true,10,0.019167774294482853
dgrp861,true,11,0.04581887586809366
dgrp861,true,12,0.0009982898122838646
dgrp861,true,13,0.005866023305507118
dgrp861,true,14,0.03522526981801935
dgrp861,true,15,0.02872814114982758
dgrp861,true,16,0.024637130823477488
dgrp861,true,25,0.0003497121931297642
dgrp861,true,26,0.01474829999807492
dgrp861,true,27,0.0176024787882606
dgrp861,true,28,0.010647042949273516
dgrp861,true,29,0.04263710169882154
dgrp861,true,30,0.009556716621180378
dgrp861,true,31,0.030001231173855974
dgrp861,true,32,0.04154043924994505
dgrp861,true,9,0.018345348479313767
dgrp879,false,17,0.0034894535156147766
dgrp879,false,18,0.012038013066469067
dgrp879,false,19,0.006345787975679973
dgrp879,false,20,0.015262149891381
dgrp879,false,21,0.02407041650901895
dgrp879,false,22,0.018431796778011655
dgrp879,false,23,0.015748090294396083
dgrp879,false,24,0.017423115576970766
dgrp879,false,49,0.029875340770530667
dgrp879,false,50,0.018976957836660396
dgrp879,false,51,0.0013960970283986018
dgrp879,false,52,0.0077722284998952285
dgrp879,false,53,0.011439354991362255
dgrp879,false,54,0.006218626913088415
dgrp879,false,55,0.0120966835260915
dgrp879,false,56,0.0008782607370468876
dgrp879,false,25,0.004030648354090061
dgrp879,false,26,0.03179178987441417
dgrp879,false,27,0.003501411874082039
dgrp879,false,28,0.025099834124988313
dgrp879,false,29,0.006105150362798573
dgrp879,false,30,0.015912650361479097
dgrp879,false,31,0.002538779953366016
dgrp879,false,32,0.0011227269165388354
dgrp879,false,58,0.00845478385308479
dgrp879,false,59,0.01336982985746682
dgrp879,false,60,0.06153718672065828
dgrp879,false,61,0.011325225470825873
dgrp879,false,62,0.0005082551506255528
dgrp879,false,63,0.01289160804137407
dgrp879,false,64,0.0011887550381738665
dgrp879,true,1,0.005037853597785441
dgrp879,true,2,0.004650418130020567
dgrp879,true,3,0.038360019867425016
dgrp879,true,33,0.003715992696949999
dgrp879,true,34,0.02186268276969805
dgrp879,true,35,0.00826850214370023
dgrp879,true,36,0.004764945636465151
dgrp879,true,37,0.014527065749199874
dgrp879,true,38,0.000719392538434227
dgrp879,true,39,0.02149872821102941
dgrp879,true,4,0.001054590309663761
dgrp879,true,40,0.03557405727406687
dgrp879,true,5,0.00897444003818354
dgrp879,true,6,0.0011389790073309258
dgrp879,true,7,0.0020051740523540085
dgrp879,true,8,0.011604459357445696
dgrp879,true,10,0.004669343092680356
dgrp879,true,11,0.1810968116257016
dgrp879,true,12,0.015660558297728805
dgrp879,true,13,0.0032652774300303833
dgrp879,true,14,0.016287521103527602
dgrp879,true,15,0.015111135674829301
dgrp879,true,16,0.008335952221781684
dgrp879,true,41,0.025882585243091533
dgrp879,true,42,0.009567965614893481
dgrp879,true,43,0.00831862830532376
dgrp879,true,44,0.013999541121717418
dgrp879,true,45,0.024320870796985
dgrp879,true,46,0.018602554518399872
dgrp879,true,47,0.023856547751954837
dgrp879,true,48,0.012836919367546384
dgrp879,true,9,0.006842186076742862
dgrp884,false,33,0.0067626821613474
dgrp884,false,34,0.008578789204463921
dgrp884,false,35,0.016636241134613206
dgrp884,false,36,0.024194780589900156
dgrp884,false,37,0.02734254847912515
dgrp884,false,38,0.020184576674921878
dgrp884,false,39,0.009642873367240817
dgrp884,false,40,0.033899509931986316
dgrp884,false,49,0.07147479316483274
dgrp884,false,50,0.014037927416343715
dgrp884,false,51,0.003304315290943882
dgrp884,false,52,0.045752365354547325
dgrp884,false,53,0.005930783477814172
dgrp884,false,54,0.022790645491049033
dgrp884,false,55,0.00115364991027872
dgrp884,false,56,0.022019516441801168
dgrp884,false,41,0.006821495768786989
dgrp884,false,42,0.021376201188492927
dgrp884,false,43,0.016331558625071435
dgrp884,false,44,0.014962915150617095
