genotype,shocked,trackid,new_learningscore
dgrp853,false,30,0.21001761590553364
dgrp853,false,31,-0.07564687950040824
dgrp853,false,32,-0.6505421376133149
dgrp853,false,57,0.41597470635702216
dgrp853,false,58,-0.08919434671583595
dgrp853,false,59,-0.08827833467364588
dgrp853,false,60,-0.10909090909090909
dgrp853,false,61,0.2304598500006843
dgrp853,false,62,0.34299617308627456
dgrp853,false,63,-0.4121212121212121
dgrp853,false,64,0.29422129940447567
dgrp853,true,1,0.03891425561288017
dgrp853,true,2,0.21319748764943824
dgrp853,true,3,0.3674898578721737
dgrp853,true,33,-0.12790923075144045
dgrp853,true,34,-0.015147144402814734
dgrp853,true,35,-0.03621366807133834
dgrp853,true,36,0.7918091637317852
dgrp853,true,37,0.256042459882798
dgrp853,true,38,-0.1880085268328353
dgrp853,true,39,0.09401319144417228
dgrp853,true,4,0.2534837028291999
dgrp853,true,40,0.06988146345891555
dgrp853,true,5,-0.6436709807394874
dgrp853,true,6,0.06880733115493015
dgrp853,true,7,0.17757300304680498
dgrp853,true,8,0.2535266955898388
dgrp853,true,10,-0.1515151515151515
dgrp853,true,11,0.29113970811152323
dgrp853,true,12,0.24121105359785883
dgrp853,true,13,0.8163691739803578
dgrp853,true,14,-0.21282597578391643
dgrp853,true,15,0.7131359278119143
dgrp853,true,16,0.5568915451961507
dgrp853,true,41,-0.8469257208241592
dgrp853,true,42,0.6511884423424542
dgrp853,true,43,0.3692443594087187
dgrp853,true,44,0.09393939393939393
dgrp853,true,45,0.1521638462853887
dgrp853,true,46,-0.3532187234787509
dgrp853,true,47,-0.29152714501160953
dgrp853,true,48,-0.3340989824454086
dgrp853,true,9,-0.5818181818181818
dgrp913,false,17,0.08742561923532426
dgrp913,false,18,-0.4703242484875856
dgrp913,false,19,0.24358403195152506
dgrp913,false,20,0.12214596102517464
dgrp913,false,21,-0.4575482370625794
dgrp913,false,22,0.5358319059485819
dgrp913,false,23,0.631522295173594
dgrp913,false,24,0.04428150012919735
dgrp913,false,49,-0.2890629971969535
dgrp913,false,50,0.10407963495942679
dgrp913,false,51,0.28731275179089677
dgrp913,false,52,0.006734899797507417
dgrp913,false,53,-0.08450090817977488
dgrp913,false,54,-0.2366956338558916
dgrp913,false,55,0.7527666747912617
dgrp913,false,56,0.3089736291997839
dgrp913,false,25,-0.20732385357643393
dgrp913,false,26,0.1444789686410572
dgrp913,false,27,-0.10264108616816073
dgrp913,false,28,-0.755169085975937
dgrp913,false,29,0.08753902417304806
dgrp913,false,30,0.7695942797228152
dgrp913,false,31,-0.18834214128610016
dgrp913,false,32,-0.13414948038931848
dgrp913,false,57,-0.08925961540425642
dgrp913,false,58,0.6630779612482454
dgrp913,false,59,0.3065795618767958
dgrp913,false,60,-0.030041142345256802
dgrp913,false,61,0.2522162278105458
dgrp913,false,62,0.31810710781781604
dgrp913,false,63,-0.07638773639152044
dgrp913,false,64,-0.2671131977057049
dgrp913,true,1,0.14292898384185213
dgrp913,true,2,0.3906459458731003
dgrp913,true,3,0.542447915265658
dgrp913,true,33,0.16632611046337176
dgrp913,true,34,0.5491988805302439
dgrp913,true,35,-0.006645448778045578
dgrp913,true,36,0.5684275332718696
dgrp913,true,37,0.12875530683841735
dgrp913,true,38,-0.3605120921177
dgrp913,true,39,0.1813220136791506
dgrp913,true,4,-0.18872759315582047
dgrp913,true,40,-0.71285725483617
dgrp913,true,5,0.7977937297868616
dgrp913,true,6,0.13296982911190347
dgrp913,true,7,0.2992765885911992
dgrp913,true,8,0.21639554872050423
dgrp913,true,10,0.28357904842338466
dgrp913,true,11,-0.3307037952132116
dgrp913,true,12,0.021295398991308494
dgrp913,true,13,-0.5079240494335767
dgrp913,true,14,0.15724471907819254
dgrp913,true,15,-0.4161152902387246
dgrp913,true,16,-0.42195009625990465
dgrp913,true,41,0.36615165482553785
dgrp913,true,42,-0.29756474308710296
dgrp913,true,43,-0.14495404830866704
dgrp913,true,44,-0.17145381883157063
dgrp913,true,45,0.2440254074631351
dgrp913,true,46,-0.03412637845939469
dgrp913,true,47,-0.051515151515151514
dgrp913,true,48,-0.14704980056384323
dgrp913,true,9,-0.23556400114510628
dgrp101,false,33,0.24726726324172077
dgrp101,false,34,0.34387658425562584
dgrp101,false,35,-0.03717359623113864
dgrp101,false,36,0.7578334404337533
dgrp101,false,37,0.051609120003512095
dgrp101,false,38,0.3923176852673202
dgrp101,false,39,-0.5410620607816652
dgrp101,false,40,0.34927817166121566
dgrp101,false,49,-0.5053160695431151
dgrp101,false,50,-0.48616440852525167
dgrp101,false,51,0.08482055519788131
dgrp101,false,52,0.30773638509681767
dgrp101,false,53,-0.22433509492388667
dgrp101,false,54,0.43225305715583784
dgrp101,false,55,-0.5709437080122146
dgrp101,false,56,0.6727133719621505
dgrp101,false,41,0.1419423548806377
dgrp101,false,42,0.3771105677069275
dgrp101,false,43,-0.36949897068831433
dgrp101,false,44,0.6135483406157338
dgrp101,false,45,-0.022222101742671863
dgrp101,false,46,0.8132742981333737
dgrp101,false,47,0.30366477104606243
dgrp101,false,48,0.018311557135865617
dgrp101,false,57,-0.11281346019840485
dgrp101,false,58,-0.2868313508144842
dgrp101,false,59,-0.021768145300895922
dgrp101,false,60,-0.12446483387793413
dgrp101,false,61,-0.3495968966623979
dgrp101,false,62,0.2500142926565382
dgrp101,false,63,0.7658048575825851
dgrp101,false,64,0.021953486663820826
dgrp101,true,1,0.3780608195342199
dgrp101,true,17,0.5837955946151665
dgrp101,true,18,0.24736316694109212
dgrp101,true,19,0.21460687301998604
dgrp101,true,2,0.05802588531856595
dgrp101,true,20,-0.22927010347876425
dgrp101,true,21,-0.4023064274707526
dgrp101,true,22,0.6386895371698862
dgrp101,true,23,0.005777375658441294
dgrp101,true,24,-0.5010885131954805
dgrp101,true,3,-0.054195677235746614
dgrp101,true,4,-0.0960769963302715
dgrp101,true,5,0.3325052044450777
dgrp101,true,6,0.16782989111917784
dgrp101,true,7,0.736778407070918
dgrp101,true,8,-0.13299852994689926
dgrp101,true,10,0.49945123041879264
dgrp101,true,11,0.2577742551477932
dgrp101,true,12,0.4367320981593106
dgrp101,true,13,0.3878718115249582
dgrp101,true,14,-0.12444536738056469
dgrp101,true,15,0.13214149090588528
dgrp101,true,16,0.310258559677336
dgrp101,true,25,-0.5356943333122879
dgrp101,true,26,0.5187547249062721
dgrp101,true,27,0.8851246274283484
dgrp101,true,28,-0.3691679176492495
dgrp101,true,29,0.25473931747243805
dgrp101,true,30,0.32219443043562324
dgrp101,true,31,0.30107497990496446
dgrp101,true,32,0.29742170668646434
dgrp101,true,9,-0.23779236279692526
dgrp109,false,33,-0.3945121858970576
dgrp109,false,34,-0.5290311178463494
dgrp109,false,35,0.3423539467772976
dgrp109,false,36,-0.3991210939059766
dgrp109,false,37,-0.6977378264214735
dgrp109,false,38,-0.4684274096144533
dgrp109,false,39,0.4921659251862496
dgrp109,false,40,-0.5829712678303434
dgrp109,false,49,-0.3003426710504934
dgrp109,false,50,-0.15099832482916836
dgrp109,false,51,-0.06875728481336393
dgrp109,false,52,-0.0668063149196843
dgrp109,false,53,0.2581661376139843
dgrp109,false,54,0.272444042325108
dgrp109,false,55,0.3686400049222387
dgrp109,false,56,0.4828658484160661
dgrp109,false,41,0.2369011263161186
dgrp109,false,42,0.18711432806580297
dgrp109,false,43,-0.19734557092313929
dgrp109,false,44,-0.26835023210949627
dgrp109,false,45,-0.2606060606060606
dgrp109,false,46,0.07196737313928062
dgrp109,false,47,-0.29447442584903694
dgrp109,false,48,0.01058729693996735
dgrp109,false,57,0.09229335582875083
dgrp109,false,58,-0.24848484848484848
dgrp109,false,59,-0.44242424242424244
dgrp109,false,60,0.2788716677396894
dgrp109,false,61,-0.057704903209119675
dgrp109,false,62,-0.296273443311778
dgrp109,false,63,-0.5651376286760553
dgrp109,false,64,0.06385877327187352
dgrp109,true,1,0.39240498043135175
dgrp109,true,17,-0.16560970689529084
dgrp109,true,18,0.3516095290661149
dgrp109,true,19,-0.10480716430865233
dgrp109,true,2,0.25041831901154554
dgrp109,true,20,-0.110258559677336
dgrp109,true,21,0.04616960205578258
dgrp109,true,22,-0.3712474497549192
dgrp109,true,23,-0.27589669814188345
dgrp109,true,24,-0.12508031376053005
dgrp109,true,3,0.07842158310216545
dgrp109,true,4,0.11880802590133725
dgrp109,true,5,0.041928737631217794
dgrp109,true,6,0.1356903249532948
dgrp109,true,7,0.26393638791059504
dgrp109,true,8,-0.6105770122171332
dgrp109,true,10,-0.06488257740588861
dgrp109,true,11,-0.32789078137524585
dgrp109,true,12,-0.041143926262977956
dgrp109,true,13,-0.25716958409637647
dgrp109,true,14,-0.22454764111027056
dgrp109,true,15,0.15691194415370432
dgrp109,true,16,0.7144001286832815
dgrp109,true,25,0.5735205959036399
dgrp109,true,26,0.34599953073845463
dgrp109,true,27,0.6878359394287946
dgrp109,true,28,0.4064127546501634
dgrp109,true,29,0.02371176088095723
dgrp109,true,30,-0.21600819277774866
dgrp109,true,31,-0.22450442696698802
dgrp109,true,32,-0.13314627050635228
dgrp109,true,9,0.10306771559569924
dgrp21,false,33,-0.034365362442657324
dgrp21,false,34,-0.44998623188918174
dgrp21,false,35,0.055499121422214054
dgrp21,false,36,-0.3108868174609482
dgrp21,false,37,-0.16934719238726179
dgrp21,false,38,-0.4463525617908449
dgrp21,false,39,0.11696022783313069
dgrp21,false,40,0.5365882265228039
dgrp21,false,49,0.1649336408588427
dgrp21,false,50,-0.6329301402671872
dgrp21,false,51,-0.03017843068596196
dgrp21,false,52,0.19615052661215052
dgrp21,false,53,-0.22716820298411441
dgrp21,false,54,0.6526139621720297
dgrp21,false,55,0.427018082183639
dgrp21,false,56,-0.5858560479003272
dgrp21,false,41,-0.265327796426854
dgrp21,false,42,-0.20616696466367737
dgrp21,false,43,0.19418419449198035
dgrp21,false,44,0.07627653157376549
dgrp21,false,45,0.32137674678607775
dgrp21,false,46,-0.2830397721668693
dgrp21,false,47,0.6419934903723856
dgrp21,false,48,0.1096283990433913
dgrp21,false,57,-0.10033361445326483
dgrp21,false,58,-0.24910462336264477
dgrp21,false,59,-0.7057103568667897
dgrp21,false,60,0.4984709620093887
dgrp21,false,61,-0.3986294674256388
dgrp21,false,62,0.5397166838320702
dgrp21,false,63,-0.03991760054269608
dgrp21,false,64,-0.06615685194277007
dgrp21,true,1,-0.36615165482553785
dgrp21,true,17,0.34275242719069443
dgrp21,true,18,-0.6853229742738776
dgrp21,true,19,0.21892822166832385
dgrp21,true,2,-0.0
dgrp21,true,20,-0.0
dgrp21,true,21,0.23901806544049706
dgrp21,true,22,0.06333151824829085
dgrp21,true,23,0.18869143120951354
dgrp21,true,24,-0.026201662507448834
dgrp21,true,3,0.46721275006387075
dgrp21,true,4,0.36870239199607857
dgrp21,true,5,-0.1096424025640723
dgrp21,true,6,0.14326375172284778
dgrp21,true,7,-0.06075396620657622
dgrp21,true,8,0.04584349852690582
dgrp21,true,10,-0.32800912631835566
dgrp21,true,11,0.3254524506537717
dgrp21,true,12,-0.14515494831998024
dgrp21,true,13,0.40618119722996165
dgrp21,true,14,-0.1304137265601978
dgrp21,true,15,0.03248246450876288
dgrp21,true,16,0.4794962170661507
dgrp21,true,25,0.49864542779732873
dgrp21,true,26,0.5816200663531597
dgrp21,true,27,0.4670993664969138
dgrp21,true,28,-0.28469777861217016
dgrp21,true,29,-0.3831807248994102
dgrp21,true,30,0.28113842885298634
dgrp21,true,31,0.31942803195134317
dgrp21,true,32,-0.25926719036624796
dgrp21,true,9,0.6617585965916195
dgrp310,false,33,-0.06363962893915785
dgrp310,false,34,0.004324994134230683
dgrp310,false,35,0.576589495348717
dgrp310,false,36,-0.0702755799280934
dgrp310,false,37,-0.683349073208448
dgrp310,false,38,-0.12942655585191984
dgrp310,false,39,0.27763711908493766
dgrp310,false,40,-0.42424242424242425
dgrp310,false,49,-0.3298840318919447
dgrp310,false,50,-0.7134556988614736
dgrp310,false,51,0.3400905961055685
dgrp310,false,52,-0.14116503234686373
dgrp310,false,53,0.039184736670256834
dgrp310,false,54,0.01530500634047363
dgrp310,false,55,-0.739212596453806
dgrp310,false,56,-0.3717916934922342
dgrp310,false,41,-0.17451267400612366
dgrp310,false,42,0.06306536361689702
dgrp310,false,44,-0.12368916742377697
dgrp310,false,45,0.05289414249742075
dgrp310,false,46,0.507188227920933
dgrp310,false,47,-0.7604427187523884
dgrp310,false,48,-0.6041557149781727
dgrp310,false,57,0.6227991553292184
dgrp310,false,58,0.32790923075144046
dgrp310,false,59,-0.03017843068596196
dgrp310,false,60,0.3723750716152461
dgrp310,false,61,-0.3176316528644095
dgrp310,false,62,0.4441926919105212
dgrp310,false,63,0.23820545978559923
dgrp310,false,64,-0.12810908327296316
dgrp310,true,1,0.8404606389858067
dgrp310,true,17,-0.39237053836577507
dgrp310,true,18,0.7006490497453707
dgrp310,true,19,0.1396408940832632
dgrp310,true,2,0.5222329678670935
dgrp310,true,20,0.5717438635690524
dgrp310,true,21,-0.0
dgrp310,true,22,0.22256737708029273
dgrp310,true,23,0.5222329678670935
dgrp310,true,24,-0.6828106580103651
dgrp310,true,3,0.5222329678670935
dgrp310,true,4,-0.27831307472761885
dgrp310,true,5,0.873862897505303
dgrp310,true,6,-0.06946937879430856
dgrp310,true,7,0.7006490497453707
dgrp310,true,8,-0.3175141602629983
dgrp310,true,10,0.683349073208448
dgrp310,true,11,-0.5222329678670935
dgrp310,true,12,0.1565900178643122
dgrp310,true,13,0.5222329678670935
dgrp310,true,15,0.9045340337332909
dgrp310,true,16,-0.40967324519935133
dgrp310,true,25,0.2037861373330317
dgrp310,true,26,-0.05802588531856595
dgrp310,true,27,-0.8079918719142383
dgrp310,true,28,-0.7164411321887991
dgrp310,true,29,0.16921371652823192
dgrp310,true,30,0.24954249479960564
dgrp310,true,31,-0.6464027876045814
dgrp310,true,32,0.4005781026305868
dgrp310,true,9,0.40618119722996165
dgrp380,false,33,0.3819334980504476
dgrp380,false,34,0.6332867105278042
dgrp380,false,35,0.39074685802384357
dgrp380,false,36,0.15348849477407872
dgrp380,false,37,-0.045657488592685896
dgrp380,false,38,-0.6167470110921596
dgrp380,false,39,0.4759073407859509
dgrp380,false,40,-0.12443487217662541
dgrp380,false,49,0.4004660787356889
dgrp380,false,50,-0.5120248239167156
dgrp380,false,51,0.18126832672802326
dgrp380,false,52,-0.3749616447755549
dgrp380,false,53,-0.03366848914057565
dgrp380,false,54,0.3831104292524653
dgrp380,false,55,-0.4879986812768541
dgrp380,false,56,0.34199139690006736
dgrp380,false,41,0.1911250799822698
dgrp380,false,42,-0.3548572702606958
dgrp380,false,43,-0.3269764770303241
dgrp380,false,44,0.564789260363384
dgrp380,false,45,-0.4482317407934387
dgrp380,false,46,0.20521091485411178
dgrp380,false,47,-0.7366083660507403
dgrp380,false,48,-0.391259629056788
dgrp380,false,57,0.3350917239069554
dgrp380,false,58,-0.35522838426024717
dgrp380,false,59,-0.017977942682600785
dgrp380,false,60,-0.2891594433010078
dgrp380,false,61,-0.17825610458353447
dgrp380,false,62,0.11990487545608657
dgrp380,false,63,-0.0
dgrp380,false,64,0.14117802865471743
dgrp380,true,1,0.35799861577338016
dgrp380,true,17,-0.40615884260855195
dgrp380,true,18,-0.8457425519723094
dgrp380,true,19,0.4537168116145899
dgrp380,true,2,-0.5116266350680863
dgrp380,true,20,0.45981634290929263
dgrp380,true,21,-0.7277319633250103
dgrp380,true,22,-0.15420557806285684
dgrp380,true,23,0.11924178568665517
dgrp380,true,24,-0.18181818181818182
dgrp380,true,3,0.2550068546438418
dgrp380,true,4,0.38989911037854025
dgrp380,true,6,-0.13333333333333333
dgrp380,true,7,0.2511214670136499
dgrp380,true,8,-0.032176431215817335
dgrp380,true,10,0.5222329678670935
dgrp380,true,11,-0.15415443943700516
dgrp380,true,12,-0.6703236665081335
dgrp380,true,13,0.55969443318022
dgrp380,true,14,-0.5292819312383927
dgrp380,true,15,-0.282283642422949
dgrp380,true,16,0.3895653942814045
dgrp380,true,25,-0.8380142311204648
dgrp380,true,26,-0.36176156603773857
dgrp380,true,27,-0.1056095157905907
dgrp380,true,28,-0.09765546001251911
dgrp380,true,29,-0.6634980858003291
dgrp380,true,30,0.12052635816929907
dgrp380,true,31,-0.09699737103398884
dgrp380,true,32,0.24545454545454545
dgrp380,true,9,-0.514345308476311
dgrp392,false,33,0.3097396038611463
dgrp392,false,34,0.3122503577545742
dgrp392,false,35,0.0029190982125480887
dgrp392,false,36,-0.24157803272856077
dgrp392,false,37,0.2935239490243707
dgrp392,false,38,-0.021297352605630593
dgrp392,false,39,-0.12659915950302322
dgrp392,false,40,0.40414235120785247
dgrp392,false,49,0.14623720269517732
dgrp392,false,50,0.3555586127463196
dgrp392,false,51,-0.326841793208247
dgrp392,false,52,0.306474877746735
dgrp392,false,53,0.4406542606618288
dgrp392,false,54,0.015292868079737565
dgrp392,false,55,-0.19110761446346625
dgrp392,false,56,0.3554721613600791
dgrp392,false,41,0.07888410275497937
dgrp392,false,42,-0.3580831154211087
dgrp392,false,43,0.34610949830945326
dgrp392,false,44,0.024242424242424242
dgrp392,false,45,0.20074719973588073
dgrp392,false,46,0.3229705117857433
dgrp392,false,47,0.18831234821936066
dgrp392,false,48,-0.3559911171762688
dgrp392,false,57,-0.012806975164034257
dgrp392,false,58,-0.6091761404844185
dgrp392,false,59,-0.029543130715038196
dgrp392,false,60,0.1759697435838135
dgrp392,false,61,-0.31276694028802265
dgrp392,false,62,-0.2761819114100512
dgrp392,false,63,-0.20366046366424773
dgrp392,false,64,0.7423871741592171
dgrp392,true,1,-0.09774107190947803
dgrp392,true,17,0.4858371978244529
dgrp392,true,18,0.2335496832484569
dgrp392,true,19,0.1556997888323046
dgrp392,true,2,-0.015261643918349261
dgrp392,true,20,0.49150413702649687
dgrp392,true,21,0.28360358309703276
dgrp392,true,22,0.29472142415629266
dgrp392,true,23,-0.40140988390234333
dgrp392,true,24,-0.11252242259616421
dgrp392,true,3,0.40887754643297597
dgrp392,true,4,0.7374368684149377
dgrp392,true,5,-0.32190086697124315
dgrp392,true,6,0.1734577522262345
dgrp392,true,7,-0.08477482636885943
dgrp392,true,8,0.0254842113740211
dgrp392,true,10,-0.25720782032580336
dgrp392,true,11,-0.2822240680944627
dgrp392,true,12,0.10718822792093297
dgrp392,true,13,-0.24340178019536585
dgrp392,true,14,0.5531553868320769
dgrp392,true,15,-0.13058493576811203
dgrp392,true,16,-0.22167335561698587
dgrp392,true,25,-0.5523361487558105
dgrp392,true,26,-0.22473133271158077
dgrp392,true,27,0.09017269186346252
dgrp392,true,28,0.5967690451052483
dgrp392,true,29,0.06941506423188797
dgrp392,true,30,0.021582803937971025
dgrp392,true,31,0.07272727272727272
dgrp392,true,32,-0.004569886503912338
dgrp392,true,9,-0.10042543441228523
dgrp491,false,33,-0.35555217726897825
dgrp491,false,34,0.5790872940778388
dgrp491,false,35,-0.42277618164591874
dgrp491,false,36,-0.045996590577920514
dgrp491,false,37,-0.033547034677440954
dgrp491,false,38,0.3190489388629637
dgrp491,false,39,0.41272081684753614
dgrp491,false,40,0.4092531984672037
dgrp491,false,49,0.26292854990381165
dgrp491,false,50,-0.08509755142711176
dgrp491,false,51,0.3765545436181529
dgrp491,false,52,-0.05797530437061557
dgrp491,false,53,0.4822177286130398
dgrp491,false,54,-0.5254047349426831
dgrp491,false,55,-0.09090909090909091
dgrp491,false,56,-0.09170782306015579
dgrp491,false,41,-0.12145306498392358
dgrp491,false,42,0.13717913836050594
dgrp491,false,43,-0.13287204783918283
dgrp491,false,44,0.16915947974448747
dgrp491,false,45,-0.43295634711036535
dgrp491,false,46,0.10033208877150253
dgrp491,false,47,-0.06666666666666667
dgrp491,false,48,0.5829159197017596
dgrp491,false,57,-0.16389825159413712
dgrp491,false,58,0.30366680650901623
dgrp491,false,59,-0.0952800171683632
dgrp491,false,60,0.05193948716762699
dgrp491,false,61,-0.09734790918168597
dgrp491,false,62,0.6055439715846205
dgrp491,false,63,-0.01886758122464033
dgrp491,false,64,-0.18566398684535443
dgrp491,true,1,0.30654517467646186
dgrp491,true,17,0.06722785514760987
dgrp491,true,18,0.17152635298328053
dgrp491,true,19,-0.052172930933675546
dgrp491,true,2,0.37749164539665536
dgrp491,true,20,0.3210861886926849
dgrp491,true,21,0.04023965578918457
dgrp491,true,22,-0.17311470962735903
dgrp491,true,23,0.23146281983031292
dgrp491,true,24,0.0100069211330992
dgrp491,true,3,0.09689831377726643
dgrp491,true,4,0.822879669543823
dgrp491,true,5,0.5249411261216184
dgrp491,true,6,0.015448993693271948
dgrp491,true,7,0.07179207335915769
dgrp491,true,8,0.2334532267313995
dgrp491,true,10,-0.490539587270029
dgrp491,true,11,0.2778935512151356
dgrp491,true,12,-0.16367832217244854
dgrp491,true,13,-0.09712651666735095
dgrp491,true,14,-0.1372123076685873
dgrp491,true,16,0.0026982142588004993
dgrp491,true,25,0.11212121212121212
dgrp491,true,26,-0.4342004540144789
dgrp491,true,27,-0.4097453902112892
dgrp491,true,28,-0.15327354208877358
dgrp491,true,29,-0.5285181052296207
dgrp491,true,30,-0.23322263707616583
dgrp491,true,31,-0.5125639971498821
dgrp491,true,32,-0.27898338634210346
dgrp491,true,9,-0.06352566737919613
dgrp502,false,33,-0.08267445296358568
dgrp502,false,34,-0.2214914177181565
dgrp502,false,35,0.047414721295204465
dgrp502,false,36,0.5061905060273015
dgrp502,false,37,0.35393787116443876
dgrp502,false,38,-0.21284296100714256
dgrp502,false,39,-0.06447425315446945
dgrp502,false,40,-0.003272263923280283
dgrp502,false,49,0.1007746196691257
dgrp502,false,50,0.11557437334913774
dgrp502,false,51,0.3370153285614753
dgrp502,false,52,0.7144106735589328
dgrp502,false,53,0.17318044137073638
dgrp502,false,54,-0.1956954224328155
dgrp502,false,55,0.16688907630217656
dgrp502,false,56,0.2790553947427003
dgrp502,false,41,-0.3474093244783793
dgrp502,false,42,-0.46372159502987303
dgrp502,false,43,0.17552990808109903
dgrp502,false,44,-0.438101603711324
dgrp502,false,45,0.0621217622814616
dgrp502,false,46,-0.4954591931153781
dgrp502,false,47,0.16575815770518623
dgrp502,false,48,0.03370401605918315
dgrp502,false,57,-0.2460183563847089
dgrp502,false,58,-0.0
dgrp502,false,59,0.16404668538166042
dgrp502,false,60,0.005560184380708821
dgrp502,false,61,-0.6635386739194309
dgrp502,false,62,0.7414512285224057
dgrp502,false,63,0.2747474935831542
dgrp502,false,64,0.3095982669362602
dgrp502,true,1,0.1357173205986654
dgrp502,true,17,0.22001420370484942
dgrp502,true,18,-0.11930668027757121
dgrp502,true,19,-0.06318948922670721
dgrp502,true,2,0.5222329678670935
dgrp502,true,20,-0.22190457350325724
dgrp502,true,21,0.27654860307224366
dgrp502,true,22,0.23721424365075225
dgrp502,true,23,0.18737951498603983
dgrp502,true,24,-0.09729858667895899
dgrp502,true,3,-0.15933414814937963
dgrp502,true,4,-0.14379788491742115
dgrp502,true,5,-0.0
dgrp502,true,6,-0.8178108525777854
dgrp502,true,7,-0.6528666219842425
dgrp502,true,8,0.4128315131047037
dgrp502,true,10,-0.5735504639327798
dgrp502,true,11,-0.4709332541497681
dgrp502,true,12,0.2709689729744115
dgrp502,true,13,-0.423827267520669
dgrp502,true,14,-0.02196386911900582
dgrp502,true,15,0.7730568530669104
dgrp502,true,16,-0.688126256228246
dgrp502,true,25,0.3694875906720161
dgrp502,true,27,0.12659163645143864
dgrp502,true,28,-0.17407765595569785
dgrp502,true,29,0.3103477433680678
dgrp502,true,30,0.5118385062647672
dgrp502,true,31,0.0911858315520097
dgrp502,true,32,-0.4036944805733081
dgrp502,true,9,-0.09928870959527492
dgrp505,false,33,-0.14460485424805117
dgrp505,false,34,0.4520927626357141
dgrp505,false,35,-0.4889314207694085
dgrp505,false,36,-0.12444680718357341
dgrp505,false,37,0.6145098677990269
dgrp505,false,38,-0.16749194473613033
dgrp505,false,39,0.5139311426878828
dgrp505,false,40,0.5695154910282264
dgrp505,false,49,0.12852605095253458
dgrp505,false,50,0.06765771080138339
dgrp505,false,51,-0.3557907177355577
dgrp505,false,52,0.1737469021750659
dgrp505,false,53,0.3044670613289949
dgrp505,false,54,0.2651190945397629
dgrp505,false,55,-0.1367343190894862
dgrp505,false,56,-0.6322356056959104
dgrp505,false,41,-0.42686193291398783
dgrp505,false,42,0.06962317219219136
dgrp505,false,43,-0.10051895581618973
dgrp505,false,44,0.5852227252692372
dgrp505,false,45,0.25794474509964926
dgrp505,false,46,0.1997830198041307
dgrp505,false,47,0.21855499044979698
dgrp505,false,48,-0.06101759882541896
dgrp505,false,58,0.36363636363636365
dgrp505,false,59,-0.1522607668091029
dgrp505,false,60,-0.2427355335937637
dgrp505,false,61,-0.4744880156750594
dgrp505,false,62,0.1019570258056873
dgrp505,false,63,0.36097674333191043
dgrp505,false,64,-0.5222329678670935
dgrp505,true,1,0.12971141565628633
dgrp505,true,17,0.399047872873004
dgrp505,true,18,0.10800775837667977
dgrp505,true,19,0.08202334269083021
dgrp505,true,2,0.5394590532223023
dgrp505,true,20,-0.1044670613289949
dgrp505,true,21,-0.8172520669468233
dgrp505,true,22,-0.12035163220800829
dgrp505,true,23,-0.4264506837188977
dgrp505,true,24,-0.05363402745508233
dgrp505,true,3,-0.3546219938875017
dgrp505,true,4,0.6303049772310638
dgrp505,true,5,-0.4668312922406232
dgrp505,true,6,0.6138026204522098
dgrp505,true,7,0.3981878499718654
dgrp505,true,8,0.3892441408266568
dgrp505,true,10,0.6421794451984713
dgrp505,true,11,-0.03243804264223164
dgrp505,true,12,0.7019455681673934
dgrp505,true,13,0.3882522554275434
dgrp505,true,14,-0.11212121212121212
dgrp505,true,15,0.0637268370332596
dgrp505,true,16,0.07832452538056651
dgrp505,true,25,-0.21780780729464633
dgrp505,true,26,0.20392405184961587
dgrp505,true,27,-0.24242424242424243
dgrp505,true,28,-0.5583041940798776
dgrp505,true,29,0.34368456369213174
dgrp505,true,30,0.4579507641581948
dgrp505,true,31,-0.6251925671164454
dgrp505,true,32,0.6438513709187642
dgrp505,true,9,0.45533311893395256
dgrp712,false,33,0.3914118246199544
dgrp712,false,34,0.09259265635192053
dgrp712,false,35,0.14922567238125511
dgrp712,false,36,-0.6415639829537101
dgrp712,false,37,-0.42515879772326537
dgrp712,false,38,0.25770490320911965
dgrp712,false,39,0.3677995882753257
dgrp712,false,40,0.17310139838123487
dgrp712,false,49,0.5224401356305386
dgrp712,false,50,0.5910795536961098
dgrp712,false,51,-0.04859708618103713
dgrp712,false,52,0.17072723738003132
dgrp712,false,53,-0.5496471591851074
dgrp712,false,54,0.011185897986306773
dgrp712,false,55,0.2208599201000946
dgrp712,false,56,0.13632656809105137
dgrp712,false,41,-0.27176427644090234
dgrp712,false,42,-0.1332503111404577
dgrp712,false,43,0.17897237254982465
dgrp712,false,44,-0.50802522450761
dgrp712,false,45,0.18570105511793944
dgrp712,false,46,-0.27980725628396574
dgrp712,false,47,0.30303030303030304
dgrp712,false,48,0.03911719875102061
dgrp712,false,57,-0.5224909766163031
dgrp712,false,58,-0.06191550039492809
dgrp712,false,59,0.19216941217698025
dgrp712,false,60,-0.1548420007261344
dgrp712,false,61,-0.3771437916802198
dgrp712,false,62,-0.07465362673866452
dgrp712,false,63,0.06666666666666667
dgrp712,false,64,0.7426058492133449
dgrp712,true,1,0.5678949825808598
dgrp712,true,17,0.6711000765613381
dgrp712,true,18,-0.684037974845407
dgrp712,true,19,0.5694892037381076
dgrp712,true,2,0.16921371652823192
dgrp712,true,20,0.46429634455926483
dgrp712,true,21,0.14115350738196158
dgrp712,true,22,-0.030115967476049235
dgrp712,true,23,0.360096770427884
dgrp712,true,24,0.1270974581988787
dgrp712,true,3,0.025020790575911687
dgrp712,true,4,0.44169326540946297
